original_title,is_adult,year_of_release,runtime,imdb_rating,release_month,nominations,wins,actors_name,genre
Warrior Savitri,0,2016,136,5,August,0,0,Lucy Pinder,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Tim Man,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Om Puri,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Gulshan Grover,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Ron Smoorenburg,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Aditya Raj,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Karamveer Choudhary,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Sheetal Khandal,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,Palak J. Jhaveri,Thriller
Warrior Savitri,0,2016,136,5,August,0,0,,Thriller
A Flying Jatt,0,2016,151,3.2,August,1,1,Tiger Shroff,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Jacqueline Fernandez,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Nathan Jones,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Kay Kay Menon,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Mukesh Hariawala,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Singh,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Gaurav Pandey,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Shraddha Kapoor,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Puri,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,,Action
A Flying Jatt,0,2016,151,3.2,August,1,1,Tiger Shroff,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Jacqueline Fernandez,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Nathan Jones,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Kay Kay Menon,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Mukesh Hariawala,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Singh,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Gaurav Pandey,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Shraddha Kapoor,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Puri,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,,Adventure
A Flying Jatt,0,2016,151,3.2,August,1,1,Tiger Shroff,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Jacqueline Fernandez,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Nathan Jones,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Kay Kay Menon,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Mukesh Hariawala,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Singh,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Gaurav Pandey,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Shraddha Kapoor,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,Amrita Puri,Comedy
A Flying Jatt,0,2016,151,3.2,August,1,1,,Comedy
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sidharth Malhotra,Comedy
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Katrina Kaif,Comedy
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sayani Gupta,Comedy
Baar Baar Dekho,0,2016,141,5.3,September,1,1,,Comedy
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sidharth Malhotra,Drama
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Katrina Kaif,Drama
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sayani Gupta,Drama
Baar Baar Dekho,0,2016,141,5.3,September,1,1,,Drama
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sidharth Malhotra,Romance
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Katrina Kaif,Romance
Baar Baar Dekho,0,2016,141,5.3,September,1,1,Sayani Gupta,Romance
Baar Baar Dekho,0,2016,141,5.3,September,1,1,,Romance
Freaky Ali,0,2016,120,4.9,September,0,0,Nawazuddin Siddiqui,Comedy
Freaky Ali,0,2016,120,4.9,September,0,0,Arbaaz Khan,Comedy
Freaky Ali,0,2016,120,4.9,September,0,0,Amy Jackson,Comedy
Freaky Ali,0,2016,120,4.9,September,0,0,Asif Basra,Comedy
Freaky Ali,0,2016,120,4.9,September,0,0,,Comedy
Freaky Ali,0,2016,120,4.9,September,0,0,Nawazuddin Siddiqui,Sport
Freaky Ali,0,2016,120,4.9,September,0,0,Arbaaz Khan,Sport
Freaky Ali,0,2016,120,4.9,September,0,0,Amy Jackson,Sport
Freaky Ali,0,2016,120,4.9,September,0,0,Asif Basra,Sport
Freaky Ali,0,2016,120,4.9,September,0,0,,Sport
Raaz Reboot,0,2016,128,4.5,September,0,0,Emraan Hashmi,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Kriti Kharbanda,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Suzanna Mukherjee,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Gaurav Arora,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Ashwath Bhatt,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Hargun Grover,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Trupti Agarwal,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,,Horror
Raaz Reboot,0,2016,128,4.5,September,0,0,Emraan Hashmi,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Kriti Kharbanda,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Suzanna Mukherjee,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Gaurav Arora,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Ashwath Bhatt,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Hargun Grover,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Trupti Agarwal,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,,Mystery
Raaz Reboot,0,2016,128,4.5,September,0,0,Emraan Hashmi,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Kriti Kharbanda,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Suzanna Mukherjee,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Gaurav Arora,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Ashwath Bhatt,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Hargun Grover,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,Trupti Agarwal,Romance
Raaz Reboot,0,2016,128,4.5,September,0,0,,Romance
Pink,0,2016,136,8.2,September,14,12,Taapsee Pannu,Drama
Pink,0,2016,136,8.2,September,14,12,Amitabh Bachchan,Drama
Pink,0,2016,136,8.2,September,14,12,Kirti Kulhari,Drama
Pink,0,2016,136,8.2,September,14,12,Andrea Tariang,Drama
Pink,0,2016,136,8.2,September,14,12,Piyush Mishra,Drama
Pink,0,2016,136,8.2,September,14,12,Angad Bedi,Drama
Pink,0,2016,136,8.2,September,14,12,Vijay Varma,Drama
Pink,0,2016,136,8.2,September,14,12,Raashul Tandon,Drama
Pink,0,2016,136,8.2,September,14,12,Tushar Pandey,Drama
Pink,0,2016,136,8.2,September,14,12,Dhritiman Chatterjee,Drama
Pink,0,2016,136,8.2,September,14,12,Mamata Shankar,Drama
Pink,0,2016,136,8.2,September,14,12,,Drama
Pink,0,2016,136,8.2,September,14,12,Taapsee Pannu,Thriller
Pink,0,2016,136,8.2,September,14,12,Amitabh Bachchan,Thriller
Pink,0,2016,136,8.2,September,14,12,Kirti Kulhari,Thriller
Pink,0,2016,136,8.2,September,14,12,Andrea Tariang,Thriller
Pink,0,2016,136,8.2,September,14,12,Piyush Mishra,Thriller
Pink,0,2016,136,8.2,September,14,12,Angad Bedi,Thriller
Pink,0,2016,136,8.2,September,14,12,Vijay Varma,Thriller
Pink,0,2016,136,8.2,September,14,12,Raashul Tandon,Thriller
Pink,0,2016,136,8.2,September,14,12,Tushar Pandey,Thriller
Pink,0,2016,136,8.2,September,14,12,Dhritiman Chatterjee,Thriller
Pink,0,2016,136,8.2,September,14,12,Mamata Shankar,Thriller
Pink,0,2016,136,8.2,September,14,12,,Thriller
Parched,0,2015,116,7.6,June,4,9,Tannishtha Chatterjee,Drama
Parched,0,2015,116,7.6,June,4,9,Radhika Apte,Drama
Parched,0,2015,116,7.6,June,4,9,Lehar Khan,Drama
Parched,0,2015,116,7.6,June,4,9,Surveen Chawla,Drama
Parched,0,2015,116,7.6,June,4,9,Dinesh Pradhan,Drama
Parched,0,2015,116,7.6,June,4,9,Farrukh Jaffar,Drama
Parched,0,2015,116,7.6,June,4,9,Kanwar Jagdish,Drama
Parched,0,2015,116,7.6,June,4,9,Riddhi Sen,Drama
Parched,0,2015,116,7.6,June,4,9,Tarun Jasor,Drama
Parched,0,2015,116,7.6,June,4,9,Praveen Choudhary,Drama
Parched,0,2015,116,7.6,June,4,9,Prince Gehlot,Drama
Parched,0,2015,116,7.6,June,4,9,Nancy Nisa Beso,Drama
Parched,0,2015,116,7.6,June,4,9,Anuradha Adwani,Drama
Parched,0,2015,116,7.6,June,4,9,Sumeet Vyas,Drama
Parched,0,2015,116,7.6,June,4,9,,Drama
Banjo,0,2016,137,5,September,0,0,Riteish Deshmukh,Action
Banjo,0,2016,137,5,September,0,0,Nargis Fakhri,Action
Banjo,0,2016,137,5,September,0,0,Aditya Kumar,Action
Banjo,0,2016,137,5,September,0,0,Ram Menon,Action
Banjo,0,2016,137,5,September,0,0,Dharmesh Yelande,Action
Banjo,0,2016,137,5,September,0,0,Uday Sabnis,Action
Banjo,0,2016,137,5,September,0,0,Janardhan Parab,Action
Banjo,0,2016,137,5,September,0,0,Luke Kenny,Action
Banjo,0,2016,137,5,September,0,0,Sheeba George,Action
Banjo,0,2016,137,5,September,0,0,,Action
Banjo,0,2016,137,5,September,0,0,Riteish Deshmukh,Drama
Banjo,0,2016,137,5,September,0,0,Nargis Fakhri,Drama
Banjo,0,2016,137,5,September,0,0,Aditya Kumar,Drama
Banjo,0,2016,137,5,September,0,0,Ram Menon,Drama
Banjo,0,2016,137,5,September,0,0,Dharmesh Yelande,Drama
Banjo,0,2016,137,5,September,0,0,Uday Sabnis,Drama
Banjo,0,2016,137,5,September,0,0,Janardhan Parab,Drama
Banjo,0,2016,137,5,September,0,0,Luke Kenny,Drama
Banjo,0,2016,137,5,September,0,0,Sheeba George,Drama
Banjo,0,2016,137,5,September,0,0,,Drama
Banjo,0,2016,137,5,September,0,0,Riteish Deshmukh,Music
Banjo,0,2016,137,5,September,0,0,Nargis Fakhri,Music
Banjo,0,2016,137,5,September,0,0,Aditya Kumar,Music
Banjo,0,2016,137,5,September,0,0,Ram Menon,Music
Banjo,0,2016,137,5,September,0,0,Dharmesh Yelande,Music
Banjo,0,2016,137,5,September,0,0,Uday Sabnis,Music
Banjo,0,2016,137,5,September,0,0,Janardhan Parab,Music
Banjo,0,2016,137,5,September,0,0,Luke Kenny,Music
Banjo,0,2016,137,5,September,0,0,Sheeba George,Music
Banjo,0,2016,137,5,September,0,0,,Music
Days of Tafree,0,2016,155,7.4,September,0,0,Yash Soni,Comedy
Days of Tafree,0,2016,155,7.4,September,0,0,,Comedy
Wah Taj,0,2016,125,6.1,September,0,0,Shreyas Talpade,Drama
Wah Taj,0,2016,125,6.1,September,0,0,Manjari Fadnnis,Drama
Wah Taj,0,2016,125,6.1,September,0,0,,Drama
Island City,0,2015,108,6.8,September,2,1,Vinay Pathak,Drama
Island City,0,2015,108,6.8,September,2,1,Amruta Subhash,Drama
Island City,0,2015,108,6.8,September,2,1,Tannishtha Chatterjee,Drama
Island City,0,2015,108,6.8,September,2,1,Chandan Roy Sanyal,Drama
Island City,0,2015,108,6.8,September,2,1,Sameer Kochhar,Drama
Island City,0,2015,108,6.8,September,2,1,Sana Sheikh,Drama
Island City,0,2015,108,6.8,September,2,1,Uttara Baokar,Drama
Island City,0,2015,108,6.8,September,2,1,Ashwin Mushran,Drama
Island City,0,2015,108,6.8,September,2,1,Mithun Rodwittiya,Drama
Island City,0,2015,108,6.8,September,2,1,Bhushan Vikas,Drama
Island City,0,2015,108,6.8,September,2,1,Naman Banthia,Drama
Island City,0,2015,108,6.8,September,2,1,Jaswinder Singh,Drama
Island City,0,2015,108,6.8,September,2,1,Jyoti Subhash,Drama
Island City,0,2015,108,6.8,September,2,1,Mukul Chadda,Drama
Island City,0,2015,108,6.8,September,2,1,,Drama
Ek Kahani Julie Ki,0,2016,119,0,,0,0,Jimmy Sharma,Drama
Ek Kahani Julie Ki,0,2016,119,0,,0,0,,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sushant Singh Rajput,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kiara Advani,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Anupam Kher,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Disha Patani,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Bhoomika Chawla,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sanjay Dadich,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kali Prasad Mukherjee,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Zeeshaan,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mithu Chakraborty,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kranti Prakash Jha,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Ashrut Jain,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Brijendra Kala,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mukesh Bhatt,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Jitin Gulati,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,,Biography
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sushant Singh Rajput,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kiara Advani,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Anupam Kher,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Disha Patani,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Bhoomika Chawla,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sanjay Dadich,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kali Prasad Mukherjee,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Zeeshaan,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mithu Chakraborty,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kranti Prakash Jha,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Ashrut Jain,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Brijendra Kala,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mukesh Bhatt,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Jitin Gulati,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,,Drama
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sushant Singh Rajput,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kiara Advani,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Anupam Kher,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Disha Patani,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Bhoomika Chawla,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Sanjay Dadich,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kali Prasad Mukherjee,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Zeeshaan,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mithu Chakraborty,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Kranti Prakash Jha,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Ashrut Jain,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Brijendra Kala,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Mukesh Bhatt,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,Jitin Gulati,Sport
M.S. Dhoni: The Untold Story,0,2016,184,7.7,September,11,6,,Sport
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Ashok Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Bhushan Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Charanpreet Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Garima Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Honeypreet Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Kainaat Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Rajesh Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Sukhottam Insan,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,,Adventure
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Ashok Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Bhushan Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Charanpreet Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Garima Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Honeypreet Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Kainaat Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Rajesh Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Sukhottam Insan,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,,Fantasy
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Ashok Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Bhushan Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Charanpreet Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Garima Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Honeypreet Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Kainaat Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Rajesh Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,Sukhottam Insan,Sci-Fi
MSG the Warrior: Lion Heart,0,2016,120,6.9,October,0,0,,Sci-Fi
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,RJ Balaji,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Tamannaah Bhatia,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Prabhu Deva,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Karishma Gulati,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Esha Gupta,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Hema,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Farah Khan,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Ravi Khanna,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,R.V. Udhaya Kumar,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Joy Mathew,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Sapthagiri,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Murli Sharma,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Kanwalpreet Singh,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Sonu Sood,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,,Comedy
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,RJ Balaji,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Tamannaah Bhatia,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Prabhu Deva,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Karishma Gulati,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Esha Gupta,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Hema,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Farah Khan,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Ravi Khanna,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,R.V. Udhaya Kumar,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Joy Mathew,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Sapthagiri,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Murli Sharma,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Kanwalpreet Singh,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,Sonu Sood,Horror
Tutak Tutak Tutiya,0,2016,138,5.4,October,0,0,,Horror
Motu Patlu: King of Kings,0,2016,110,7.5,October,0,0,Saurav Chakraborty,Adventure
Motu Patlu: King of Kings,0,2016,110,7.5,October,0,0,,Adventure
Motu Patlu: King of Kings,0,2016,110,7.5,October,0,0,Saurav Chakraborty,Comedy
Motu Patlu: King of Kings,0,2016,110,7.5,October,0,0,,Comedy
Anna,0,2016,142,4.9,October,0,0,Shashank Udapurkar,Biography
Anna,0,2016,142,4.9,October,0,0,Tanishaa Mukerji,Biography
Anna,0,2016,142,4.9,October,0,0,Govind Namdeo,Biography
Anna,0,2016,142,4.9,October,0,0,Rajit Kapoor,Biography
Anna,0,2016,142,4.9,October,0,0,Sharat Saxena,Biography
Anna,0,2016,142,4.9,October,0,0,Daya Shankar Pandey,Biography
Anna,0,2016,142,4.9,October,0,0,Atul Srivastava,Biography
Anna,0,2016,142,4.9,October,0,0,Anant Jog,Biography
Anna,0,2016,142,4.9,October,0,0,Arif Zakaria,Biography
Anna,0,2016,142,4.9,October,0,0,Kishore Kadam,Biography
Anna,0,2016,142,4.9,October,0,0,,Biography
Fuddu,0,2016,100,5.5,October,0,0,Shubham,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Swati Kapoor,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Uday Tikekar,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Shalini Arora,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Paritosh Sand,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Sarika Singh,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Vicky Ahuja,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Shivani Gosain,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Hemant Dhome,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Anushkaa Singh,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Pradeep Gupta,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Khurshed Lawyer,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Pawan Shharma,Comedy
Fuddu,0,2016,100,5.5,October,0,0,,Comedy
Fuddu,0,2016,100,5.5,October,0,0,Shubham,Drama
Fuddu,0,2016,100,5.5,October,0,0,Swati Kapoor,Drama
Fuddu,0,2016,100,5.5,October,0,0,Uday Tikekar,Drama
Fuddu,0,2016,100,5.5,October,0,0,Shalini Arora,Drama
Fuddu,0,2016,100,5.5,October,0,0,Paritosh Sand,Drama
Fuddu,0,2016,100,5.5,October,0,0,Sarika Singh,Drama
Fuddu,0,2016,100,5.5,October,0,0,Vicky Ahuja,Drama
Fuddu,0,2016,100,5.5,October,0,0,Shivani Gosain,Drama
Fuddu,0,2016,100,5.5,October,0,0,Hemant Dhome,Drama
Fuddu,0,2016,100,5.5,October,0,0,Anushkaa Singh,Drama
Fuddu,0,2016,100,5.5,October,0,0,Pradeep Gupta,Drama
Fuddu,0,2016,100,5.5,October,0,0,Khurshed Lawyer,Drama
Fuddu,0,2016,100,5.5,October,0,0,Pawan Shharma,Drama
Fuddu,0,2016,100,5.5,October,0,0,,Drama
Saat Uchakkey,0,2016,139,5.7,October,0,0,Manoj Bajpayee,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Vijay Raaz,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Aditi Sharma,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Annu Kapoor,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Jatin Sarna,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Vipul Vig,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Aparshakti Khurana,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Kay Kay Menon,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Lushin Dubey,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Kali Prasad Mukherjee,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Brijesh Karanwal,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Anjor Sharma,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Sunita Shirole,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,Ashok Pathak,Comedy
Saat Uchakkey,0,2016,139,5.7,October,0,0,,Comedy
Beiimaan Love,0,2016,120,2.9,October,0,0,Sunny Leone,Drama
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajniesh Duggall,Drama
Beiimaan Love,0,2016,120,2.9,October,0,0,Daniel Weber,Drama
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajeev Verma,Drama
Beiimaan Love,0,2016,120,2.9,October,0,0,,Drama
Beiimaan Love,0,2016,120,2.9,October,0,0,Sunny Leone,Romance
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajniesh Duggall,Romance
Beiimaan Love,0,2016,120,2.9,October,0,0,Daniel Weber,Romance
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajeev Verma,Romance
Beiimaan Love,0,2016,120,2.9,October,0,0,,Romance
Beiimaan Love,0,2016,120,2.9,October,0,0,Sunny Leone,Thriller
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajniesh Duggall,Thriller
Beiimaan Love,0,2016,120,2.9,October,0,0,Daniel Weber,Thriller
Beiimaan Love,0,2016,120,2.9,October,0,0,Rajeev Verma,Thriller
Beiimaan Love,0,2016,120,2.9,October,0,0,,Thriller
Umrika,0,2015,98,6.6,July,2,4,Aashish Bhatt,Comedy
Umrika,0,2015,98,6.6,July,2,4,Uplaksh Kochhar,Comedy
